FEATURE_ID,LOWERCASE TOWNNAME,TOWNNAME,FEATURE_CLASS,COUNTY_NAME,COUNTY_NUMERIC,PRIM_LAT_DEC,PRIM_LONG_DEC,DATE_CREATED,DATE_EDITED
450684,Birdseye,BIRDSEYE,Populated Place,Dubois,37,38.3167237,-86.6958229,2/14/79,3/20/08
431104,Birmingham,BIRMINGHAM,Populated Place,Miami,103,40.9378201,-86.1094398,2/14/79,
448389,Birmingham,BIRMINGHAM,Populated Place,Tippecanoe,157,40.4686463,-86.8527872,10/1/82,
431138,Black Oak,BLACK OAK,Populated Place,Daviess,27,38.6625491,-87.0811193,2/14/79,
449619,Black Oak,BLACK OAK,Populated Place,Lake,89,41.5661472,-87.3936498,2/14/79,
452020,Black Point,BLACK POINT,Populated Place,Kosciusko,85,41.4050478,-85.6835983,2/14/79,
431141,Black Rock,BLACK ROCK,Populated Place,Warren,171,40.3678141,-87.0969551,2/14/79,
450404,Blackford County,BLACKFORD COUNTY,Civil,Blackford,9,40.4736006,-85.3248199,2/14/79,1/8/13
431150,Blackhawk,BLACKHAWK,Populated Place,Vigo,167,39.3089288,-87.300295,2/14/79,
431151,Blackhawk Beach,BLACKHAWK BEACH,Populated Place,Porter,127,41.5178172,-87.0411416,2/14/79,
431153,Blackiston Mill,BLACKISTON MILL,Populated Place,Floyd,43,38.3356233,-85.7980201,2/14/79,
447327,Blackiston Village,BLACKISTON VILLAGE,Populated Place,Clark,19,38.3320123,-85.7930199,10/1/82,
431159,Blaine,BLAINE,Populated Place,Jay,75,40.4025446,-85.05608,2/14/79,4/11/14
431168,Blairsville,BLAIRSVILLE,Populated Place,Posey,129,38.0789322,-87.7619689,2/14/79,4/11/14
452150,Blakesburg,BLAKESBURG,Populated Place,Putnam,133,39.8072671,-86.9100093,10/1/82,
431177,Blanford,BLANFORD,Populated Place,Vermillion,165,39.6650358,-87.5205765,2/14/79,1/29/11
2629869,Blanford Census Designated Place,BLANFORD CENSUS DESIGNATED PLACE,Census,Vermillion,165,39.6669999,-87.5202683,8/30/10,4/25/13
431188,Blocher,BLOCHER,Populated Place,Scott,143,38.718114,-85.6566311,2/14/79,
431196,Bloods Wood Crossing,BLOODS WOOD CROSSING,Populated Place,Knox,83,38.5386585,-87.6303028,2/14/79,
431197,Bloomer,BLOOMER,Populated Place,Madison,95,40.0839295,-85.7680333,2/14/79,
431198,Bloomfield,BLOOMFIELD,Populated Place,Jay,75,40.5117123,-84.9738567,2/14/79,
431199,Bloomfield,BLOOMFIELD,Populated Place,Spencer,147,38.0244941,-87.0963881,2/14/79,
431200,Bloomfield,BLOOMFIELD,Populated Place,Greene,55,39.0269903,-86.9375068,2/14/79,6/30/11
431201,Blooming Grove,BLOOMING GROVE,Populated Place,Franklin,47,39.5022719,-85.0646838,2/14/79,
431202,Bloomingdale,BLOOMINGDALE,Populated Place,Parke,121,39.8333736,-87.2497354,2/14/79,4/11/14
431205,Bloomingport,BLOOMINGPORT,Populated Place,Randolph,135,40.0269904,-84.9946863,2/14/79,
431207,Bloomington,BLOOMINGTON,Populated Place,Monroe,105,39.165325,-86.5263857,2/14/79,4/11/14
431210,Blountsville,BLOUNTSVILLE,Populated Place,Henry,65,40.0600458,-85.2402442,2/14/79,4/11/14
431213,Blue,BLUE,Populated Place,Ohio,115,38.9250593,-85.0046739,2/14/79,
449620,Blue Lick,BLUE LICK,Populated Place,Clark,19,38.5083952,-85.8046891,2/14/79,
431235,Blue Ridge,BLUE RIDGE,Populated Place,Shelby,145,39.5192148,-85.6355309,2/14/79,
431237,Blue River,BLUE RIVER,Populated Place,Washington,175,38.5300601,-85.9394162,2/14/79,
446650,Bluecast,BLUECAST,Populated Place,Allen,3,41.1542161,-84.8694078,10/1/82,
2106846,Bluestone,BLUESTONE,Populated Place,Hamilton,57,39.9475,-86.0413889,2/16/07,
2107802,Bluff Acres,BLUFF ACRES,Populated Place,Johnson,81,39.6,-86.2191667,2/26/07,
431260,Bluff Creek,BLUFF CREEK,Populated Place,Johnson,81,39.5575475,-86.2208223,2/14/79,4/11/14
431262,Bluff Point,BLUFF POINT,Populated Place,Jay,75,40.345878,-84.9771896,2/14/79,
431263,Bluffs,BLUFFS,Populated Place,Morgan,109,39.568936,-86.2511008,2/14/79,
431264,Bluffton,BLUFFTON,Populated Place,Wells,179,40.7386579,-85.1716368,2/14/79,3/20/08
431268,Board Park,BOARD PARK,Populated Place,Putnam,133,39.5928244,-86.6700037,2/14/79,
431275,Bobtown,BOBTOWN,Populated Place,Jackson,71,39.0194968,-85.9460921,2/14/79,
431294,Boggstown,BOGGSTOWN,Populated Place,Shelby,145,39.5631037,-85.9163709,2/14/79,
431296,Bogle Corner,BOGLE CORNER,Populated Place,Clay,21,39.1775423,-87.1847359,2/14/79,
431306,Bolivar,BOLIVAR,Populated Place,Wabash,169,40.9642112,-85.7874861,2/14/79,
450694,Bonds,BONDS,Populated Place,Orange,117,38.6811633,-86.6294386,2/14/79,
2514873,Bonfiglio's Mobile Home Park,BONFIGLIO'S MOBILE HOME PARK,Populated Place,Lake,89,41.5972222,-87.4619444,12/16/08,
431321,Bonnell,BONNELL,Populated Place,Dearborn,29,39.1683882,-84.9741218,2/14/79,
431324,Bonneyville Mills,BONNEYVILLE MILLS,Populated Place,Elkhart,39,41.7181059,-85.7652703,2/14/79,
431325,Bono,BONO,Populated Place,Lawrence,93,38.7314426,-86.3210971,2/14/79,
431326,Bono,BONO,Populated Place,Vermillion,165,39.7603143,-87.4939082,2/14/79,4/11/14
450405,Boone County,BOONE COUNTY,Civil,Boone,11,40.0508014,-86.4686962,2/14/79,1/8/13
449621,Boone Grove,BOONE GROVE,Populated Place,Porter,127,41.3547602,-87.1294742,2/14/79,4/11/14
431342,Boonville,BOONVILLE,Populated Place,Warrick,173,38.0492132,-87.2741723,2/14/79,3/20/08
431353,Borden,BORDEN,Populated Place,Clark,19,38.4667284,-85.9458044,2/14/79,3/20/08
431367,Boston,BOSTON,Populated Place,Wayne,177,39.7411601,-84.8519034,2/14/79,3/20/08
431369,Boston Corner,BOSTON CORNER,Populated Place,Allen,3,40.9483814,-84.9002427,2/14/79,
431372,Boswell,BOSWELL,Populated Place,Benton,7,40.5211476,-87.3783507,2/14/79,3/20/08
431379,Boundary City,BOUNDARY CITY,Populated Place,Jay,75,40.3444896,-84.9219103,2/14/79,
431382,Bourbon,BOURBON,Populated Place,Marshall,99,41.2956002,-86.1163889,2/14/79,3/20/08
431396,Bowers,BOWERS,Populated Place,Montgomery,107,40.156983,-86.7247279,2/14/79,4/11/14
431401,Bowerstown,BOWERSTOWN,Populated Place,Huntington,69,40.8886571,-85.4424751,2/14/79,
431404,Bowling Green,BOWLING GREEN,Populated Place,Clay,21,39.3830983,-87.0116791,2/14/79,4/11/14
431405,Bowman,BOWMAN,Populated Place,Pike,125,38.4964374,-87.3469602,2/14/79,
431406,Bowman Acres,BOWMAN ACRES,Populated Place,Hancock,59,39.7619876,-85.7674782,2/14/79,
431418,Boxley,BOXLEY,Populated Place,Hamilton,57,40.1661483,-86.1755472,2/14/79,
431420,Boyd,BOYD,Populated Place,Rush,139,39.7186563,-85.5510851,2/14/79,
431430,Boyleston,BOYLESTON,Populated Place,Clinton,23,40.2864255,-86.3947214,2/14/79,4/11/14
431433,Bracken,BRACKEN,Populated Place,Huntington,69,40.9867121,-85.6238701,2/14/79,
431434,Bradfield Corner,BRADFIELD CORNER,Populated Place,Parke,121,39.7322614,-87.2989047,2/14/79,
431435,Bradford,BRADFORD,Populated Place,Harrison,61,38.3678417,-86.0619169,2/14/79,
2107231,Bradford Court,BRADFORD COURT,Populated Place,Hamilton,57,39.9455556,-85.9444444,2/16/07,
446879,Bramble,BRAMBLE,Populated Place,Martin,101,38.7789379,-86.9094486,10/1/82,4/11/14
450702,Branchville,BRANCHVILLE,Populated Place,Perry,123,38.1636715,-86.5797058,2/14/79,4/11/14
450705,Braxtons Siding,BRAXTONS SIDING,Populated Place,Orange,117,38.5592216,-86.4880438,2/14/79,
431458,Braysville,BRAYSVILLE,Populated Place,Owen,119,39.2117117,-86.7744498,2/14/79,
431459,Braysville,BRAYSVILLE,Populated Place,Dearborn,29,39.2881097,-84.8696758,2/14/79,
431461,Braytown,BRAYTOWN,Populated Place,Switzerland,155,38.7306174,-85.1585638,2/14/79,
431462,Brazil,BRAZIL,Populated Place,Clay,21,39.523652,-87.1250154,2/14/79,4/11/14
2107256,Breakwater,BREAKWATER,Populated Place,Hamilton,57,39.9494444,-85.9352778,2/16/07,
431467,Breckenridge,BRECKENRIDGE,Populated Place,Harrison,61,38.2178464,-86.0330241,2/14/79,
431474,Breezy Point,BREEZY POINT,Populated Place,Carroll,15,40.6919828,-86.7530665,2/14/79,
431479,Bremen,BREMEN,Populated Place,Marshall,99,41.446436,-86.148058,2/14/79,4/11/14
2514859,Bremerton Mobile Home Park,BREMERTON MOBILE HOME PARK,Populated Place,Lake,89,41.5319444,-87.4102778,12/16/08,
431480,Brems,BREMS,Populated Place,Starke,149,41.3392084,-86.6975168,2/14/79,
431481,Brendan Wood,BRENDAN WOOD,Populated Place,Boone,11,40.0672629,-86.4688899,2/14/79,
431482,Brendonwood,BRENDONWOOD,Populated Place,Marion,97,39.8578181,-86.0638737,2/14/79,
431483,Brent Woods,BRENT WOODS,Populated Place,Shelby,145,39.5383812,-85.7569233,2/14/79,
2107803,Brentridge,BRENTRIDGE,Populated Place,Johnson,81,39.5841667,-86.1938889,2/26/07,
431486,Brentwood,BRENTWOOD,Populated Place,Madison,95,40.0975413,-85.7152545,2/14/79,
2107784,Brentwood,BRENTWOOD,Populated Place,Johnson,81,39.6027778,-86.1827778,2/26/07,
431491,Bretzville,BRETZVILLE,Populated Place,Dubois,37,38.2994989,-86.8730503,2/14/79,4/11/14
431498,Brewersville,BREWERSVILLE,Populated Place,Jennings,79,39.0844975,-85.6116373,2/14/79,4/11/14
431504,Briarwood,BRIARWOOD,Populated Place,Morgan,109,39.5508803,-86.5066639,2/14/79,
431505,Brice,BRICE,Populated Place,Jay,75,40.4181012,-84.8963544,2/14/79,
449622,Brick Chapel,BRICK CHAPEL,Populated Place,Putnam,133,39.7117122,-86.8691759,2/14/79,
431517,Bridgeport,BRIDGEPORT,Populated Place,Harrison,61,38.176181,-85.9063539,2/14/79,
431518,Bridgeport,BRIDGEPORT,Populated Place,Marion,97,39.732267,-86.3172136,2/14/79,
431520,Bridgeton,BRIDGETON,Populated Place,Parke,121,39.6450406,-87.1775148,2/14/79,
2107224,Bridgewater,BRIDGEWATER,Populated Place,Hamilton,57,39.9297222,-85.9452778,2/16/07,
2101377,Bridlebourne,BRIDLEBOURNE,Populated Place,Hamilton,57,39.9472222,-86.2194444,2/1/07,8/1/07
431523,Brierwood Hills,BRIERWOOD HILLS,Populated Place,Allen,3,41.0553257,-85.2341392,2/14/79,
431524,Briggs,BRIGGS,Populated Place,Whitley,183,41.085602,-85.4702558,2/14/79,
431525,Bright,BRIGHT,Populated Place,Dearborn,29,39.2183885,-84.8560633,2/14/79,3/20/08
2393348,Bright Census Designated Place,BRIGHT CENSUS DESIGNATED PLACE,Census,Dearborn,29,39.2254278,-84.8613086,2/27/08,4/24/13
431527,Brighton,BRIGHTON,Populated Place,LaGrange,87,41.7222725,-85.3110874,2/14/79,
452202,Brightwood (historical),BRIGHTWOOD (HISTORICAL),Populated Place,Marion,97,39.8036531,-86.1097079,10/1/82,
431529,Brimfield,BRIMFIELD,Populated Place,Noble,113,41.4542161,-85.3980348,2/14/79,
452184,Brimstone Corners,BRIMSTONE CORNERS,Populated Place,Washington,175,38.7372763,-86.2644287,10/1/82,
431531,Bringhurst,BRINGHURST,Populated Place,Carroll,15,40.5253139,-86.5249984,2/14/79,4/11/14
431533,Brisco,BRISCO,Populated Place,Warren,171,40.4111477,-87.3583482,2/14/79,
431536,Bristol,BRISTOL,Populated Place,Elkhart,39,41.721439,-85.8174946,2/14/79,4/11/14
450712,Bristow,BRISTOW,Populated Place,Perry,123,38.1400574,-86.721655,2/14/79,
2107251,Britton Ridge,BRITTON RIDGE,Populated Place,Hamilton,57,39.9752778,-85.9916667,2/16/07,
447638,Broad Park,BROAD PARK,Populated Place,Putnam,133,39.5858799,-86.669448,10/1/82,
449481,Broad Ripple,BROAD RIPPLE,Populated Place,Marion,97,39.8667074,-86.1416541,10/1/82,
452112,Broad Ripple,BROAD RIPPLE,Populated Place,Marion,97,39.8667073,-86.1305426,10/1/82,
431548,Broadmoor,BROADMOOR,Populated Place,Marion,97,39.8489306,-86.2141561,2/14/79,
431549,Broadview,BROADVIEW,Populated Place,Monroe,105,39.1397696,-86.5383303,2/14/79,
2107804,Brockton Manor,BROCKTON MANOR,Populated Place,Johnson,81,39.59,-86.1855556,2/26/07,
450713,Bromer,BROMER,Populated Place,Orange,117,38.593667,-86.335818,2/14/79,
431563,Brook,BROOK,Populated Place,Newton,111,40.8664258,-87.3636368,2/14/79,5/12/14
431570,Brookfield,BROOKFIELD,Populated Place,Shelby,145,39.6378239,-85.9427597,2/14/79,
431571,Brookhaven,BROOKHAVEN,Populated Place,Grant,53,40.5197627,-85.6158092,2/14/79,
431572,Brooklyn,BROOKLYN,Populated Place,Morgan,109,39.5392141,-86.3691598,2/14/79,3/20/08
448351,Brooklyn Heights,BROOKLYN HEIGHTS,Populated Place,Marion,97,39.8203201,-86.2091556,10/1/82,
431575,Brookmoor,BROOKMOOR,Populated Place,Morgan,109,39.567547,-86.3747155,2/14/79,
452115,Brooks,BROOKS,Populated Place,Hamilton,57,39.9383723,-85.9191482,10/1/82,
2107228,Brooks Crossing,BROOKS CROSSING,Populated Place,Hamilton,57,39.9422222,-85.9463889,2/16/07,
449623,Brooksburg,BROOKSBURG,Populated Place,Jefferson,77,38.7364499,-85.2435659,2/14/79,5/12/14
431582,Brookside Estates,BROOKSIDE ESTATES,Populated Place,Allen,3,41.1467155,-85.0791364,2/14/79,
431585,Brookston,BROOKSTON,Populated Place,White,181,40.6028144,-86.8672339,2/14/79,3/20/08
2107222,Brookston Place,BROOKSTON PLACE,Populated Place,Hamilton,57,39.9372222,-85.95,2/16/07,
431586,Brookville,BROOKVILLE,Populated Place,Franklin,47,39.4231065,-85.0127376,2/14/79,5/12/14
431587,Brookville Heights,BROOKVILLE HEIGHTS,Populated Place,Hancock,59,39.7244881,-85.9066473,2/14/79,
431589,Broom Hill,BROOM HILL,Populated Place,Clark,19,38.4489519,-85.8774685,2/14/79,
451684,Brown County,BROWN COUNTY,Civil,Brown,13,39.1962112,-86.2273748,2/14/79,1/8/13
431626,Brown Jug Corner,BROWN JUG CORNER,Populated Place,Vigo,167,39.2880961,-87.2589049,2/14/79,
449624,Browns Corner,BROWNS CORNER,Populated Place,Huntington,69,40.8150459,-85.4116405,2/14/79,11/19/14
431641,Browns Crossing,BROWNS CROSSING,Populated Place,Morgan,109,39.406436,-86.5055524,2/14/79,
431643,Browns Valley,BROWNS VALLEY,Populated Place,Montgomery,107,39.9030998,-86.9919539,2/14/79,
431646,Brownsburg,BROWNSBURG,Populated Place,Hendricks,63,39.8433769,-86.3977736,2/14/79,3/20/08
431647,Brownstown,BROWNSTOWN,Populated Place,Jackson,71,38.8789426,-86.0419247,2/14/79,3/20/08
450721,Brownstown,BROWNSTOWN,Populated Place,Crawford,25,38.3808917,-86.5030407,2/14/79,
431648,Brownsville,BROWNSVILLE,Populated Place,Union,161,39.6644924,-85.0046842,2/14/79,5/12/14
431655,Bruce Lake Station,BRUCE LAKE STATION,Populated Place,Fulton,49,41.0694862,-86.4147267,2/14/79,
431657,Bruceville,BRUCEVILLE,Populated Place,Knox,83,38.7594911,-87.4155739,2/14/79,5/12/14
431663,Brummitt Acres,BRUMMITT ACRES,Populated Place,Porter,127,41.6189274,-87.0169761,2/14/79,
431667,Brunerstown,BRUNERSTOWN,Populated Place,Putnam,133,39.652544,-86.9983456,2/14/79,
431671,Brunswick,BRUNSWICK,Populated Place,Clay,21,39.1969869,-87.1200124,2/14/79,
431672,Brunswick,BRUNSWICK,Populated Place,Lake,89,41.377813,-87.5080932,2/14/79,5/12/14
431693,Brushy Prairie,BRUSHY PRAIRIE,Populated Place,LaGrange,87,41.6417168,-85.2474744,2/14/79,
431698,Bryant,BRYANT,Populated Place,Jay,75,40.533379,-84.9638564,2/14/79,3/20/08
449625,Bryantsburg,BRYANTSBURG,Populated Place,Jefferson,77,38.8858905,-85.3744038,2/14/79,
450725,Bryantsville,BRYANTSVILLE,Populated Place,Lawrence,93,38.7686624,-86.5730498,2/14/79,
452123,Buchanan,BUCHANAN,Populated Place,Floyd,43,38.2161807,-85.8994097,10/1/82,
431708,Buchanan Corner,BUCHANAN CORNER,Populated Place,Clay,21,39.192542,-87.2033475,2/14/79,
449626,Buck Creek,BUCK CREEK,Populated Place,Tippecanoe,157,40.4878136,-86.7613963,2/14/79,1/29/11
2583446,Buck Creek Census Designated Place,BUCK CREEK CENSUS DESIGNATED PLACE,Census,Tippecanoe,157,40.4874504,-86.7621905,3/31/10,4/25/13
431742,Buckeye,BUCKEYE,Populated Place,Huntington,69,40.6911566,-85.3538612,2/14/79,
2107212,Bucks Creek,BUCKS CREEK,Populated Place,Hamilton,57,39.9288889,-85.9788889,2/16/07,
431754,Buckskin,BUCKSKIN,Populated Place,Gibson,51,38.2283794,-87.4119591,2/14/79,
431756,Bucktown,BUCKTOWN,Populated Place,Sullivan,153,38.9947665,-87.2600148,2/14/79,
431757,Bud,BUD,Populated Place,Johnson,81,39.4469934,-86.1758225,2/14/79,
431762,Buddha,BUDDHA,Populated Place,Lawrence,93,38.7919967,-86.4066562,2/14/79,
431763,Buena Vista,BUENA VISTA,Populated Place,Harrison,61,38.0589608,-85.9799649,2/14/79,
431764,Buena Vista,BUENA VISTA,Populated Place,Franklin,47,39.4389383,-85.2724643,2/14/79,
431765,Buena Vista,BUENA VISTA,Populated Place,Randolph,135,40.1206006,-85.0730218,2/14/79,
452229,Buenavista,BUENAVISTA,Populated Place,Monroe,105,39.033103,-86.6555555,10/1/82,
431769,Buffalo,BUFFALO,Populated Place,Ohio,115,39.0206143,-84.8838393,2/14/79,
431770,Buffalo,BUFFALO,Populated Place,White,181,40.8825397,-86.7452901,2/14/79,3/20/08
452118,Buffalo (historical),BUFFALO (HISTORICAL),Populated Place,Brown,13,39.0567176,-86.1449869,10/1/82,11/14/07
2393355,Buffalo Census Designated Place,BUFFALO CENSUS DESIGNATED PLACE,Census,White,181,40.8879868,-86.7374596,2/27/08,4/24/13
431777,Buffaloville,BUFFALOVILLE,Populated Place,Spencer,147,38.0975528,-86.9652732,2/14/79,
431779,Buffington,BUFFINGTON,Populated Place,Lake,89,41.637258,-87.4258739,2/14/79,
431782,Bufkin,BUFKIN,Populated Place,Posey,129,37.9878214,-87.8458587,2/14/79,
431797,Bullocktown,BULLOCKTOWN,Populated Place,Warrick,173,37.974769,-87.2227805,2/14/79,
431808,Bunker Hill,BUNKER HILL,Populated Place,Morgan,109,39.5664359,-86.4413842,2/14/79,
431809,Bunker Hill,BUNKER HILL,Populated Place,Fayette,41,39.6333809,-85.2124646,2/14/79,
446742,Bunker Hill,BUNKER HILL,Populated Place,Washington,175,38.5736708,-85.8944151,10/1/82,
449627,Bunker Hill,BUNKER HILL,Populated Place,Miami,103,40.6603181,-86.1027701,2/14/79,3/20/08
2106851,Burberry Place,BURBERRY PLACE,Populated Place,Hamilton,57,39.95,-86.0297222,2/16/07,
431827,Burdick,BURDICK,Populated Place,Porter,127,41.6011503,-86.972808,2/14/79,4/10/14
431829,Burge Terrace,BURGE TERRACE,Populated Place,Marion,97,39.7433763,-85.9963709,2/14/79,
431833,Burket,BURKET,Populated Place,Kosciusko,85,41.1553219,-85.9686053,2/14/79,3/20/08
431841,Burlington,BURLINGTON,Populated Place,Carroll,15,40.4803144,-86.3947188,2/14/79,3/20/08
431842,Burlington Beach,BURLINGTON BEACH,Populated Place,Porter,127,41.5058727,-87.0453081,2/14/79,
431848,Burnett,BURNETT,Populated Place,Vigo,167,39.5428158,-87.2955734,2/14/79,
431852,Burnettsville,BURNETTSVILLE,Populated Place,White,181,40.7611507,-86.5936179,2/14/79,6/30/11
431853,Burney,BURNEY,Populated Place,Decatur,31,39.3172726,-85.6402546,2/14/79,
431854,Burns City,BURNS CITY,Populated Place,Martin,101,38.8225486,-86.8869483,2/14/79,1/29/11
2583447,Burns City Census Designated Place,BURNS CITY CENSUS DESIGNATED PLACE,Census,Martin,101,38.8202635,-86.89253,3/31/10,4/25/13
449809,Burns Harbor,BURNS HARBOR,Populated Place,Porter,127,41.6258708,-87.1333676,2/14/79,3/20/08
431858,Burnsville,BURNSVILLE,Populated Place,Bartholomew,5,39.1728298,-85.7402571,2/14/79,
449628,Burr Oak,BURR OAK,Populated Place,Marshall,99,41.2564314,-86.4152852,2/14/79,
450522,Burr Oak,BURR OAK,Populated Place,Noble,113,41.3231034,-85.4330352,2/14/79,
431874,Burrows,BURROWS,Populated Place,Carroll,15,40.6767053,-86.5075019,2/14/79,4/10/14
431891,Bushrod,BUSHROD,Populated Place,Greene,55,38.9689345,-87.1088996,2/14/79,
431894,Busseron,BUSSERON,Populated Place,Knox,83,38.8356012,-87.4491861,2/14/79,
431897,Butler,BUTLER,Populated Place,DeKalb,33,41.4297727,-84.8713502,2/14/79,4/10/14
431900,Butler Center,BUTLER CENTER,Populated Place,DeKalb,33,41.3083825,-85.1366382,2/14/79,
431906,Butlerville,BUTLERVILLE,Populated Place,Jennings,79,39.0344983,-85.5127432,2/14/79,1/29/11
2587013,Butlerville Census Designated Place,BUTLERVILLE CENSUS DESIGNATED PLACE,Census,Jennings,79,39.0325423,-85.5131698,6/10/10,4/25/13
452025,Buttermilk Point,BUTTERMILK POINT,Populated Place,Kosciusko,85,41.3772696,-85.6741534,2/14/79,
431925,Byrneville,BYRNEVILLE,Populated Place,Harrison,61,38.3275653,-86.0435821,2/14/79,
431926,Byron,BYRON,Populated Place,Parke,121,39.9036537,-87.1055662,2/14/79,
431927,Byron,BYRON,Populated Place,LaPorte,91,41.6561548,-86.6247427,2/14/79,4/10/14
431929,C and C Beach,C AND C BEACH,Populated Place,Carroll,15,40.7033718,-86.7564001,2/14/79,
449629,Caborn,CABORN,Populated Place,Posey,129,37.9705985,-87.7919678,2/14/79,
431936,Cadiz,CADIZ,Populated Place,Henry,65,39.9514349,-85.4866409,2/14/79,3/20/08
431940,Cagle Mill,CAGLE MILL,Populated Place,Putnam,133,39.4872662,-86.9397341,2/14/79,
431946,Cairo,CAIRO,Populated Place,Tippecanoe,157,40.5408685,-86.9247344,2/14/79,
452223,Calcutta,CALCUTTA,Populated Place,Clay,21,39.6042091,-87.0694582,10/1/82,
449812,Cale,CALE,Populated Place,Martin,101,38.7958829,-86.7513884,2/14/79,4/10/14
452893,Caledonia (historical),CALEDONIA (HISTORICAL),Populated Place,Sullivan,153,39.0989314,-87.3350173,2/14/79,
452191,Calloway Station (historical),CALLOWAY STATION (HISTORICAL),Populated Place,Jefferson,77,38.8403353,-85.462183,10/1/82,10/17/09
431992,Calvertville,CALVERTVILLE,Populated Place,Greene,55,39.1164339,-86.9038959,2/14/79,4/10/14
431998,Cambria,CAMBRIA,Populated Place,Clinton,23,40.3658694,-86.5591682,2/14/79,
431999,Cambridge City,CAMBRIDGE CITY,Populated Place,Wayne,177,39.8125465,-85.1716315,2/14/79,4/10/14
432000,Camby,CAMBY,Populated Place,Marion,97,39.6625457,-86.3166582,2/14/79,
432002,Camden,CAMDEN,Populated Place,Carroll,15,40.6086485,-86.5400013,2/14/79,3/20/08
2515248,Camelot Manor Estates,CAMELOT MANOR ESTATES,Populated Place,Porter,127,41.545,-87.2161111,12/19/08,
432004,Cammack,CAMMACK,Populated Place,Delaware,35,40.2097652,-85.4924725,2/14/79,
432012,Camp Brosend,CAMP BROSEND,Populated Place,Warrick,173,37.9644883,-87.3958421,2/14/79,
432032,Camp Flat Rock,CAMP FLAT ROCK,Populated Place,Shelby,145,39.3969942,-85.7472027,2/14/79,
432060,Camp Roberts,CAMP ROBERTS,Populated Place,Brown,13,39.1783828,-86.1936016,2/14/79,
432066,Camp Shor,CAMP SHOR,Populated Place,Ohio,115,38.9981151,-84.849116,2/14/79,
432082,Campbell Corner,CAMPBELL CORNER,Populated Place,Sullivan,153,39.1428192,-87.4089084,2/14/79,
449630,Campbellsburg,CAMPBELLSBURG,Populated Place,Washington,175,38.6514445,-86.2610944,2/14/79,3/20/08
432088,Campbelltown,CAMPBELLTOWN,Populated Place,Pike,125,38.4214384,-87.2400104,2/14/79,
